ID,TAXANR,PRNAVN,PRNAVN1,GNAVN,NAVN,AUTNR,AUTHOR,AUTSTAT,TAXATYPE,SYNONYMNR,GNR,GYLDIG,PREVTAXA
12624,12581,Ranunculus sceleratus var. multifidus,Ranunculus sceleratus var. multifidus,Ranunculus sceleratus ssp. multifidus,multifidus,73,Nutt.,,V,12580,12580,FALSE,497
12625,12582,Ranunculus eremogenes,Ranunculus eremogenes,Ranunculus sceleratus ssp. multifidus,eremogenes,262,Greene,,A,12580,12580,FALSE,476
5331,5239,Ranunculus sceleratus ssp. reptabundus,Ranunculus sceleratus ssp. reptabundus,Ranunculus sceleratus ssp. reptabundus,reptabundus,314,(Rupr.) Hultén,,S,0,5239,TRUE,497
5332,5240,Ranunculus reptabundus,Ranunculus reptabundus,Ranunculus sceleratus ssp. reptabundus,reptabundus,41,Rupr.,,A,5239,5239,FALSE,476
5333,5241,Ranunculus gmelinii,Ranunculus gmelinii,Ranunculus sceleratus ssp. reptabundus,gmelinii,26,auct. scand.,,A,5239,5239,FALSE,476
5330,5238,Ranunculus sceleratus ssp. sceleratus,Ranunculus sceleratus ssp. sceleratus,Ranunculus sceleratus ssp. sceleratus,sceleratus,0,,,S,0,5238,TRUE,497
17353,17310,Ranunculus scotinus,Ranunculus scotinus,Ranunculus scotinus,scotinus,4159,(Markl.) Ericsson,,A,0,17310,TRUE,476
17354,17311,Ranunculus fallax ssp. scotinus,Ranunculus fallax ssp. scotinus,Ranunculus scotinus,scotinus,549,Markl.,,S,17310,17310,FALSE,3180
17355,17312,Ranunculus semicassubicus,Ranunculus semicassubicus,Ranunculus semicassubicus,semicassubicus,4159,(Markl.) Ericsson,,A,0,17312,TRUE,476
17356,17313,Ranunculus fallax ssp. semicassubicus,Ranunculus fallax ssp. semicassubicus,Ranunculus semicassubicus,semicassubicus,549,Markl.,,S,17312,17312,FALSE,3180
17357,17314,Ranunculus semiorbicularis,Ranunculus semiorbicularis,Ranunculus semiorbicularis,semiorbicularis,4160,(Julin) Ericsson,,A,0,17314,TRUE,476
17358,17315,Ranunculus auricomus ssp. semiorbicularis,Ranunculus auricomus ssp. semiorbicularis,Ranunculus semiorbicularis,semiorbicularis,1147,Julin,,S,17314,17314,FALSE,488
17550,17550,Ranunculus serpens,Ranunculus serpens,Ranunculus serpens,serpens,150,Schrank,,A,0,17550,TRUE,476
17359,17316,Ranunculus serratifrons,Ranunculus serratifrons,Ranunculus serratifrons,serratifrons,4159,(Markl.) Ericsson,,A,0,17316,TRUE,476
17360,17317,Ranunculus cassubicus ssp. serratifrons,Ranunculus cassubicus ssp. serratifrons,Ranunculus serratifrons,serratifrons,549,Markl.,,S,17316,17316,FALSE,3178
17361,17318,Ranunculus serratus,Ranunculus serratus,Ranunculus serratus,serratus,4160,(Julin) Ericsson,,A,0,17318,TRUE,476
17362,17319,Ranunculus auricomus ssp. serratus,Ranunculus auricomus ssp. serratus,Ranunculus serratus,serratus,1147,Julin,,S,17318,17318,FALSE,488
17363,17320,Ranunculus sibboënsis,Ranunculus sibboënsis,Ranunculus sibboënsis,sibboënsis,4159,(Markl.) Ericsson,,A,0,17320,TRUE,476
17364,17321,Ranunculus sibboensis,Ranunculus sibboensis,Ranunculus sibboënsis,sibboensis,4159,(Markl.) Ericsson,,A,17320,17320,FALSE,476
17365,17322,Ranunculus fallax ssp. sibboënsis,Ranunculus fallax ssp. sibboënsis,Ranunculus sibboënsis,sibboënsis,549,Markl.,,S,17320,17320,FALSE,3180
17366,17323,Ranunculus fallax ssp. sibboensis,Ranunculus fallax ssp. sibboensis,Ranunculus sibboënsis,sibboensis,549,Markl.,,S,17320,17320,FALSE,3180
17367,17324,Ranunculus sidereus,Ranunculus sidereus,Ranunculus sidereus,sidereus,4160,(Julin) Ericsson,,A,0,17324,TRUE,476
17368,17325,Ranunculus auricomus ssp. sidereus,Ranunculus auricomus ssp. sidereus,Ranunculus sidereus,sidereus,1147,Julin,,S,17324,17324,FALSE,488
17369,17326,Ranunculus silvestris,Ranunculus silvestris,Ranunculus silvestris,silvestris,4160,(Julin) Ericsson,,A,0,17326,TRUE,476
17370,17327,Ranunculus sylvestris,Ranunculus sylvestris,Ranunculus silvestris,sylvestris,4160,(Julin) Ericsson,,A,17326,17326,FALSE,476
17371,17328,Ranunculus auricomus ssp. sylvestris,Ranunculus auricomus ssp. sylvestris,Ranunculus silvestris,sylvestris,1147,Julin,,S,17326,17326,FALSE,488
17372,17329,Ranunculus auricomus ssp. silvestris,Ranunculus auricomus ssp. silvestris,Ranunculus silvestris,silvestris,1147,Julin,,S,17326,17326,FALSE,488
17373,17330,Ranunculus simplicior,Ranunculus simplicior,Ranunculus simplicior,simplicior,4157,(Fagerstr. & Kvist) Ericsson,,A,0,17330,TRUE,476
17374,17331,Ranunculus auricomus ssp. simplicior,Ranunculus auricomus ssp. simplicior,Ranunculus simplicior,simplicior,4158,Fagerstr. & Kvist,,S,17330,17330,FALSE,488
17375,17332,Ranunculus simulans,Ranunculus simulans,Ranunculus simulans,simulans,4608,(Markl. ex Fagerstr.) Ericsson,,A,0,17332,TRUE,476
17376,17333,Ranunculus auricomus ssp. simulans,Ranunculus auricomus ssp. simulans,Ranunculus simulans,simulans,4609,Markl. ex Fagerstr.,,S,17332,17332,FALSE,488
17377,17334,Ranunculus singularis,Ranunculus singularis,Ranunculus singularis,singularis,4157,(Fagerstr. & Kvist) Ericsson,,A,0,17334,TRUE,476
17378,17335,Ranunculus auricomus ssp. singularis,Ranunculus auricomus ssp. singularis,Ranunculus singularis,singularis,4158,Fagerstr. & Kvist,,S,17334,17334,FALSE,488
17379,17336,Ranunculus sippolaënsis,Ranunculus sippolaënsis,Ranunculus sippolaënsis,sippolaënsis,4161,(Fagerstr.) Ericsson,,A,0,17336,TRUE,476
17380,17337,Ranunculus sippolaensis,Ranunculus sippolaensis,Ranunculus sippolaënsis,sippolaensis,4161,(Fagerstr.) Ericsson,,A,17336,17336,FALSE,476
17381,17338,Ranunculus fallax ssp. sippolaënsis,Ranunculus fallax ssp. sippolaënsis,Ranunculus sippolaënsis,sippolaënsis,4162,Fagerstr.,,S,17336,17336,FALSE,3180
17382,17339,Ranunculus fallax ssp. sippolaensis,Ranunculus fallax ssp. sippolaensis,Ranunculus sippolaënsis,sippolaensis,4162,Fagerstr.,,S,17336,17336,FALSE,3180
17383,17340,Ranunculus sjoersii,Ranunculus sjoersii,Ranunculus sjoersii,sjoersii,5924,(Julin & Nannf.) Ericsson,,A,0,17340,TRUE,476
17384,17341,Ranunculus auricomus ssp. sjoersii,Ranunculus auricomus ssp. sjoersii,Ranunculus sjoersii,sjoersii,5925,Julin & Nannf.,,S,17340,17340,FALSE,488
17385,17342,Ranunculus snaeckstavikensis,Ranunculus snaeckstavikensis,Ranunculus snaeckstavikensis,snaeckstavikensis,4160,(Julin) Ericsson,,A,0,17342,TRUE,476
17386,17343,Ranunculus auricomus ssp. snaeckstavikensis,Ranunculus auricomus ssp. snaeckstavikensis,Ranunculus snaeckstavikensis,snaeckstavikensis,1147,Julin,,S,17342,17342,FALSE,488
17387,17344,Ranunculus sonckii,Ranunculus sonckii,Ranunculus sonckii,sonckii,5930,(Markl. ex Kvist) Ericsson,,A,0,17344,TRUE,476
17388,17345,Ranunculus fallax ssp. sonckii,Ranunculus fallax ssp. sonckii,Ranunculus sonckii,sonckii,5918,Markl. ex Kvist,,S,17344,17344,FALSE,3180
17389,17346,Ranunculus sotkamoënsis,Ranunculus sotkamoënsis,Ranunculus sotkamoënsis,sotkamoënsis,4618,Ericsson,,A,0,17346,TRUE,476
17390,17347,Ranunculus sotkamoensis,Ranunculus sotkamoensis,Ranunculus sotkamoënsis,sotkamoensis,4618,Ericsson,,A,17346,17346,FALSE,476
17391,17348,Ranunculus auricomus ssp. vicinalis,Ranunculus auricomus ssp. vicinalis,Ranunculus sotkamoënsis,vicinalis,4609,Markl. ex Fagerstr.,,S,17346,17346,FALSE,488
17392,17349,Ranunculus spado,Ranunculus spado,Ranunculus spado,spado,4160,(Julin) Ericsson,,A,0,17349,TRUE,476
17393,17350,Ranunculus auricomus ssp. spado,Ranunculus auricomus ssp. spado,Ranunculus spado,spado,1147,Julin,,S,17349,17349,FALSE,488
17394,17351,Ranunculus sparsidens,Ranunculus sparsidens,Ranunculus sparsidens,sparsidens,4608,(Markl. ex Fagerstr.) Ericsson,,A,0,17351,TRUE,476
17395,17352,Ranunculus auricomus ssp. sparsidens,Ranunculus auricomus ssp. sparsidens,Ranunculus sparsidens,sparsidens,4609,Markl. ex Fagerstr.,,S,17351,17351,FALSE,488
17396,17353,Ranunculus sparsipubescens,Ranunculus sparsipubescens,Ranunculus sparsipubescens,sparsipubescens,4616,(Demarsin) Ericsson,,A,0,17353,TRUE,476
17397,17354,Ranunculus auricomus ssp. sparsipubescens,Ranunculus auricomus ssp. sparsipubescens,Ranunculus sparsipubescens,sparsipubescens,4617,Demarsin,,S,17353,17353,FALSE,488
17398,17355,Ranunculus spectabilis,Ranunculus spectabilis,Ranunculus spectabilis,spectabilis,4159,(Markl.) Ericsson,,A,0,17355,TRUE,476
17399,17356,Ranunculus auricomus ssp. spectabilis,Ranunculus auricomus ssp. spectabilis,Ranunculus spectabilis,spectabilis,549,Markl.,,S,17355,17355,FALSE,488
17400,17357,Ranunculus spissidens,Ranunculus spissidens,Ranunculus spissidens,spissidens,4608,(Markl. ex Fagerstr.) Ericsson,,A,0,17357,TRUE,476
17401,17358,Ranunculus auricomus ssp. spissidens,Ranunculus auricomus ssp. spissidens,Ranunculus spissidens,spissidens,4609,Markl. ex Fagerstr.,,S,17357,17357,FALSE,488
17402,17359,Ranunculus spissus,Ranunculus spissus,Ranunculus spissus,spissus,4160,(Julin) Ericsson,,A,0,17359,TRUE,476
17403,17360,Ranunculus auricomus ssp. spissus,Ranunculus auricomus ssp. spissus,Ranunculus spissus,spissus,1147,Julin,,S,17359,17359,FALSE,488
17404,17361,Ranunculus stabilis,Ranunculus stabilis,Ranunculus stabilis,stabilis,4159,(Markl.) Ericsson,,A,0,17361,TRUE,476
17405,17362,Ranunculus auricomus ssp. stabilis,Ranunculus auricomus ssp. stabilis,Ranunculus stabilis,stabilis,549,Markl.,,S,17361,17361,FALSE,488
17406,17363,Ranunculus stenocolpus,Ranunculus stenocolpus,Ranunculus stenocolpus,stenocolpus,4608,(Markl. ex Fagerstr.) Ericsson,,A,0,17363,TRUE,476
17407,17364,Ranunculus auricomus ssp. stenocolpus,Ranunculus auricomus ssp. stenocolpus,Ranunculus stenocolpus,stenocolpus,4609,Markl. ex Fagerstr.,,S,17363,17363,FALSE,488
17408,17365,Ranunculus stenodes,Ranunculus stenodes,Ranunculus stenodes,stenodes,5212,(Cedercr.) Ericsson,,A,0,17365,TRUE,476
17409,17366,Ranunculus auricomus ssp. stenodes,Ranunculus auricomus ssp. stenodes,Ranunculus stenodes,stenodes,5213,Cedercr.,,S,17365,17365,FALSE,488
17410,17367,Ranunculus stenodon,Ranunculus stenodon,Ranunculus stenodon,stenodon,4159,(Markl.) Ericsson,,A,0,17367,TRUE,476
17411,17368,Ranunculus auricomus ssp. stenodon,Ranunculus auricomus ssp. stenodon,Ranunculus stenodon,stenodon,549,Markl.,,S,17367,17367,FALSE,488
17414,17371,Ranunculus stenoschistus,Ranunculus stenoschistus,Ranunculus stenoschistus,stenoschistus,4159,(Markl.) Ericsson,,A,0,17371,TRUE,476
17415,17372,Ranunculus auricomus ssp. stenoschistus,Ranunculus auricomus ssp. stenoschistus,Ranunculus stenoschistus,stenoschistus,549,Markl.,,S,17371,17371,FALSE,488
17416,17373,Ranunculus strongylus,Ranunculus strongylus,Ranunculus strongylus,strongylus,4608,(Markl. ex Fagerstr.) Ericsson,,A,0,17373,TRUE,476
17417,17374,Ranunculus auricomus ssp. strongylus,Ranunculus auricomus ssp. strongylus,Ranunculus strongylus,strongylus,4609,Markl. ex Fagerstr.,,S,17373,17373,FALSE,488
17418,17375,Ranunculus subbrevis,Ranunculus subbrevis,Ranunculus subbrevis,subbrevis,4160,(Julin) Ericsson,,A,0,17375,TRUE,476
17419,17376,Ranunculus auricomus ssp. subbrevis,Ranunculus auricomus ssp. subbrevis,Ranunculus subbrevis,subbrevis,1147,Julin,,S,17375,17375,FALSE,488
17420,17377,Ranunculus subconjungens,Ranunculus subconjungens,Ranunculus subconjungens,subconjungens,4159,(Markl.) Ericsson,,A,0,17377,TRUE,476
17421,17378,Ranunculus fallax ssp. subconjungens,Ranunculus fallax ssp. subconjungens,Ranunculus subconjungens,subconjungens,549,Markl.,,S,17377,17377,FALSE,3180
12763,12720,Ranunculus subcorymbosus,Ranunculus subcorymbosus,Ranunculus subcorymbosus,subcorymbosus,352,Kom.,,A,0,12720,TRUE,476
17422,17379,Ranunculus subcrassus,Ranunculus subcrassus,Ranunculus subcrassus,subcrassus,4160,(Julin) Ericsson,,A,0,17379,TRUE,476
17423,17380,Ranunculus auricomus ssp. subcrassus,Ranunculus auricomus ssp. subcrassus,Ranunculus subcrassus,subcrassus,1147,Julin,,S,17379,17379,FALSE,488
17424,17381,Ranunculus subdecumbens,Ranunculus subdecumbens,Ranunculus subdecumbens,subdecumbens,4163,(Nannf. & Harry Sm.) Ericsson,,A,0,17381,TRUE,476
17425,17382,Ranunculus auricomus ssp. subdecumbens,Ranunculus auricomus ssp. subdecumbens,Ranunculus subdecumbens,subdecumbens,4164,Nannf. & Harry Sm.,,S,17381,17381,FALSE,488
17426,17383,Ranunculus subfirmicaulis,Ranunculus subfirmicaulis,Ranunculus subfirmicaulis,subfirmicaulis,4159,(Markl.) Ericsson,,A,0,17383,TRUE,476
17427,17384,Ranunculus auricomus ssp. subfirmicaulis,Ranunculus auricomus ssp. subfirmicaulis,Ranunculus subfirmicaulis,subfirmicaulis,549,Markl.,,S,17383,17383,FALSE,488
17428,17385,Ranunculus subfuscus,Ranunculus subfuscus,Ranunculus subfuscus,subfuscus,4160,(Julin) Ericsson,,A,0,17385,TRUE,476
17429,17386,Ranunculus auricomus ssp. subfuscus,Ranunculus auricomus ssp. subfuscus,Ranunculus subfuscus,subfuscus,1147,Julin,,S,17385,17385,FALSE,488
17430,17387,Ranunculus subglaber,Ranunculus subglaber,Ranunculus subglaber,subglaber,4160,(Julin) Ericsson,,A,0,17387,TRUE,476
17431,17388,Ranunculus auricomus ssp. subglaber,Ranunculus auricomus ssp. subglaber,Ranunculus subglaber,subglaber,1147,Julin,,S,17387,17387,FALSE,488
17432,17389,Ranunculus subglaucescens,Ranunculus subglaucescens,Ranunculus subglaucescens,subglaucescens,5132,(Nannf.) Ericsson,,A,0,17389,TRUE,476
17433,17390,Ranunculus auricomus ssp. subglaucescens,Ranunculus auricomus ssp. subglaucescens,Ranunculus subglaucescens,subglaucescens,358,Nannf.,,S,17389,17389,FALSE,488
17434,17391,Ranunculus subindivisus,Ranunculus subindivisus,Ranunculus subindivisus,subindivisus,4159,(Markl.) Ericsson,,A,0,17391,TRUE,476
17435,17392,Ranunculus fallax ssp. subindivisus,Ranunculus fallax ssp. subindivisus,Ranunculus subindivisus,subindivisus,549,Markl.,,S,17391,17391,FALSE,3180
17436,17393,Ranunculus subinermis,Ranunculus subinermis,Ranunculus subinermis,subinermis,4161,(Fagerstr.) Ericsson,,A,0,17393,TRUE,476
17437,17394,Ranunculus fallax ssp. subinermis,Ranunculus fallax ssp. subinermis,Ranunculus subinermis,subinermis,4162,Fagerstr.,,S,17393,17393,FALSE,3180
17438,17395,Ranunculus sublaetevirens,Ranunculus sublaetevirens,Ranunculus sublaetevirens,sublaetevirens,4160,(Julin) Ericsson,,A,0,17395,TRUE,476
17439,17396,Ranunculus auricomus ssp. sublaetevirens,Ranunculus auricomus ssp. sublaetevirens,Ranunculus sublaetevirens,sublaetevirens,1147,Julin,,S,17395,17395,FALSE,488
17440,17397,Ranunculus sublinearis,Ranunculus sublinearis,Ranunculus sublinearis,sublinearis,5930,(Markl. ex Kvist) Ericsson,,A,0,17397,TRUE,476
17441,17398,Ranunculus auricomus ssp. sublinearis,Ranunculus auricomus ssp. sublinearis,Ranunculus sublinearis,sublinearis,5918,Markl. ex Kvist,,S,17397,17397,FALSE,488
17442,17399,Ranunculus sublongimammus,Ranunculus sublongimammus,Ranunculus sublongimammus,sublongimammus,4160,(Julin) Ericsson,,A,0,17399,TRUE,476
17443,17400,Ranunculus auricomus ssp. sublongimammus,Ranunculus auricomus ssp. sublongimammus,Ranunculus sublongimammus,sublongimammus,1147,Julin,,S,17399,17399,FALSE,488
17444,17401,Ranunculus subnemoricola,Ranunculus subnemoricola,Ranunculus subnemoricola,subnemoricola,4159,(Markl.) Ericsson,,A,0,17401,TRUE,476
17445,17402,Ranunculus fallax ssp. subnemoricola,Ranunculus fallax ssp. subnemoricola,Ranunculus subnemoricola,subnemoricola,549,Markl.,,S,17401,17401,FALSE,3180
17446,17403,Ranunculus subobtusulus,Ranunculus subobtusulus,Ranunculus subobtusulus,subobtusulus,4160,(Julin) Ericsson,,A,0,17403,TRUE,476
17447,17404,Ranunculus auricomus ssp. subobtusulus,Ranunculus auricomus ssp. subobtusulus,Ranunculus subobtusulus,subobtusulus,1147,Julin,,S,17403,17403,FALSE,488
17448,17405,Ranunculus subrobustus,Ranunculus subrobustus,Ranunculus subrobustus,subrobustus,4160,(Julin) Ericsson,,A,0,17405,TRUE,476
17153,17406,Ranunculus auricomus ssp. subrobustus,Ranunculus auricomus ssp. subrobustus,Ranunculus subrobustus,subrobustus,1147,Julin,,S,17405,17405,FALSE,488
17154,17407,Ranunculus subtectus,Ranunculus subtectus,Ranunculus subtectus,subtectus,4161,(Fagerstr.) Ericsson,,A,0,17407,TRUE,476
17155,17408,Ranunculus auricomus ssp. subtectus,Ranunculus auricomus ssp. subtectus,Ranunculus subtectus,subtectus,4162,Fagerstr.,,S,17407,17407,FALSE,488
17156,17409,Ranunculus subtenuis,Ranunculus subtenuis,Ranunculus subtenuis,subtenuis,4159,(Markl.) Ericsson,,A,0,17409,TRUE,476
17157,17410,Ranunculus auricomus ssp. subtenuis,Ranunculus auricomus ssp. subtenuis,Ranunculus subtenuis,subtenuis,549,Markl.,,S,17409,17409,FALSE,488
17158,17411,Ranunculus sudermannicus,Ranunculus sudermannicus,Ranunculus sudermannicus,sudermannicus,4618,Ericsson,,A,0,17411,TRUE,476
17159,17412,Ranunculus auricomus ssp. prostratus,Ranunculus auricomus ssp. prostratus,Ranunculus sudermannicus,prostratus,1147,Julin,,S,17411,17411,FALSE,488
500,487,Ranunculus sulphureus,Ranunculus sulphureus,Ranunculus sulphureus,sulphureus,380,Sol.,,A,0,487,TRUE,476
17160,17413,Ranunculus sundinii,Ranunculus sundinii,Ranunculus sundinii,sundinii,4160,(Julin) Ericsson,,A,0,17413,TRUE,476
17161,17414,Ranunculus auricomus ssp. sundinii,Ranunculus auricomus ssp. sundinii,Ranunculus sundinii,sundinii,1147,Julin,,S,17413,17413,FALSE,488
17162,17415,Ranunculus supernumerarius,Ranunculus supernumerarius,Ranunculus supernumerarius,supernumerarius,4160,(Julin) Ericsson,,A,0,17415,TRUE,476
17163,17416,Ranunculus auricomus ssp. supernumerarius,Ranunculus auricomus ssp. supernumerarius,Ranunculus supernumerarius,supernumerarius,1147,Julin,,S,17415,17415,FALSE,488
17164,17417,Ranunculus supramedialis,Ranunculus supramedialis,Ranunculus supramedialis,supramedialis,4160,(Julin) Ericsson,,A,0,17417,TRUE,476
17165,17418,Ranunculus auricomus ssp. supramedialis,Ranunculus auricomus ssp. supramedialis,Ranunculus supramedialis,supramedialis,1147,Julin,,S,17417,17417,FALSE,488
17166,17419,Ranunculus svirensis,Ranunculus svirensis,Ranunculus svirensis,svirensis,4159,(Markl.) Ericsson,,A,0,17419,TRUE,476
17167,17420,Ranunculus cassubicus ssp. svirensis,Ranunculus cassubicus ssp. svirensis,Ranunculus svirensis,svirensis,549,Markl.,,S,17419,17419,FALSE,3178
17168,17421,Ranunculus sychnodon,Ranunculus sychnodon,Ranunculus sychnodon,sychnodon,4159,(Markl.) Ericsson,,A,0,17421,TRUE,476
17169,17422,Ranunculus monophyllus ssp. sychnodon,Ranunculus monophyllus ssp. sychnodon,Ranunculus sychnodon,sychnodon,549,Markl.,,S,17421,17421,FALSE,3179
17170,17423,Ranunculus sychnoschistus,Ranunculus sychnoschistus,Ranunculus sychnoschistus,sychnoschistus,5212,(Cedercr.) Ericsson,,A,0,17423,TRUE,476
17171,17424,Ranunculus auricomus ssp. sychnoschistus,Ranunculus auricomus ssp. sychnoschistus,Ranunculus sychnoschistus,sychnoschistus,5213,Cedercr.,,S,17423,17423,FALSE,488
17172,17425,Ranunculus symmetrus,Ranunculus symmetrus,Ranunculus symmetrus,symmetrus,4159,(Markl.) Ericsson,,A,0,17425,TRUE,476
17173,17426,Ranunculus auricomus ssp. symmetrus,Ranunculus auricomus ssp. symmetrus,Ranunculus symmetrus,symmetrus,549,Markl.,,S,17425,17425,FALSE,488
17174,17427,Ranunculus tabescens,Ranunculus tabescens,Ranunculus tabescens,tabescens,4161,(Fagerstr.) Ericsson,,A,0,17427,TRUE,476
17175,17428,Ranunculus auricomus ssp. tabescens,Ranunculus auricomus ssp. tabescens,Ranunculus tabescens,tabescens,4162,Fagerstr.,,S,17427,17427,FALSE,488
17176,17429,Ranunculus tenebricans,Ranunculus tenebricans,Ranunculus tenebricans,tenebricans,4159,(Markl.) Ericsson,,A,0,17429,TRUE,476
17177,17430,Ranunculus auricomus ssp. tenebricans,Ranunculus auricomus ssp. tenebricans,Ranunculus tenebricans,tenebricans,549,Markl.,,S,17429,17429,FALSE,488
17178,17431,Ranunculus tenebricaster,Ranunculus tenebricaster,Ranunculus tenebricaster,tenebricaster,4160,(Julin) Ericsson,,A,0,17431,TRUE,476
17179,17432,Ranunculus auricomus ssp. tenebricaster,Ranunculus auricomus ssp. tenebricaster,Ranunculus tenebricaster,tenebricaster,1147,Julin,,S,17431,17431,FALSE,488
17180,17433,Ranunculus tenebrosus,Ranunculus tenebrosus,Ranunculus tenebrosus,tenebrosus,4159,(Markl.) Ericsson,,A,0,17433,TRUE,476
17181,17434,Ranunculus auricomus ssp. tenebrosus,Ranunculus auricomus ssp. tenebrosus,Ranunculus tenebrosus,tenebrosus,549,Markl.,,S,17433,17433,FALSE,488
17182,17435,Ranunculus tenerescens,Ranunculus tenerescens,Ranunculus tenerescens,tenerescens,4159,(Markl.) Ericsson,,A,0,17435,TRUE,476
17183,17436,Ranunculus auricomus ssp. tenerescens,Ranunculus auricomus ssp. tenerescens,Ranunculus tenerescens,tenerescens,549,Markl.,,S,17435,17435,FALSE,488
17184,17437,Ranunculus teneriusculus,Ranunculus teneriusculus,Ranunculus teneriusculus,teneriusculus,4608,(Markl. ex Fagerstr.) Ericsson,,A,0,17437,TRUE,476
17185,17438,Ranunculus auricomus ssp. teneriusculus,Ranunculus auricomus ssp. teneriusculus,Ranunculus teneriusculus,teneriusculus,4609,Markl. ex Fagerstr.,,S,17437,17437,FALSE,488
17186,17439,Ranunculus tenuisectus,Ranunculus tenuisectus,Ranunculus tenuisectus,tenuisectus,4160,(Julin) Ericsson,,A,0,17439,TRUE,476
17187,17440,Ranunculus auricomus ssp. tenuisectus,Ranunculus auricomus ssp. tenuisectus,Ranunculus tenuisectus,tenuisectus,1147,Julin,,S,17439,17439,FALSE,488
17188,17441,Ranunculus tenuistylus,Ranunculus tenuistylus,Ranunculus tenuistylus,tenuistylus,4608,(Markl. ex Fagerstr.) Ericsson,,A,0,17441,TRUE,476
17189,17442,Ranunculus auricomus ssp. tenuistylus,Ranunculus auricomus ssp. tenuistylus,Ranunculus tenuistylus,tenuistylus,4609,Markl. ex Fagerstr.,,S,17441,17441,FALSE,488
17190,17443,Ranunculus tersiflorus,Ranunculus tersiflorus,Ranunculus tersiflorus,tersiflorus,4167,(Valta) Ericsson,,A,0,17443,TRUE,476
17191,17444,Ranunculus auricomus ssp. tersiflorus,Ranunculus auricomus ssp. tersiflorus,Ranunculus tersiflorus,tersiflorus,4168,Valta,,S,17443,17443,FALSE,488
17192,17445,Ranunculus tinctapex,Ranunculus tinctapex,Ranunculus tinctapex,tinctapex,4618,Ericsson,,A,0,17445,TRUE,476
17193,17446,Ranunculus auricomus ssp. tinctisepalus,Ranunculus auricomus ssp. tinctisepalus,Ranunculus tinctapex,tinctisepalus,4609,Markl. ex Fagerstr.,,S,17445,17445,FALSE,488
17194,17447,Ranunculus tinctigemmatus,Ranunculus tinctigemmatus,Ranunculus tinctigemmatus,tinctigemmatus,4159,(Markl.) Ericsson,,A,0,17447,TRUE,476
17195,17448,Ranunculus auricomus ssp. tinctigemmatus,Ranunculus auricomus ssp. tinctigemmatus,Ranunculus tinctigemmatus,tinctigemmatus,549,Markl.,,S,17447,17447,FALSE,488
17449,17449,Ranunculus tinctisepalus,Ranunculus tinctisepalus,Ranunculus tinctisepalus,tinctisepalus,4159,(Markl.) Ericsson,,A,0,17449,TRUE,476
17450,17450,Ranunculus fallax ssp. tinctisepalus,Ranunculus fallax ssp. tinctisepalus,Ranunculus tinctisepalus,tinctisepalus,549,Markl.,,S,17449,17449,FALSE,3180
17451,17451,Ranunculus tinctivaginatus,Ranunculus tinctivaginatus,Ranunculus tinctivaginatus,tinctivaginatus,4160,(Julin) Ericsson,,A,0,17451,TRUE,476
17452,17452,Ranunculus auricomus ssp. tinctivaginatus,Ranunculus auricomus ssp. tinctivaginatus,Ranunculus tinctivaginatus,tinctivaginatus,1147,Julin,,S,17451,17451,FALSE,488
17453,17453,Ranunculus tornensis,Ranunculus tornensis,Ranunculus tornensis,tornensis,4608,(Markl. ex Fagerstr.) Ericsson,,A,0,17453,TRUE,476
17454,17454,Ranunculus auricomus ssp. tornensis,Ranunculus auricomus ssp. tornensis,Ranunculus tornensis,tornensis,4609,Markl. ex Fagerstr.,,S,17453,17453,FALSE,488
17455,17455,Ranunculus transkuopioënsis,Ranunculus transkuopioënsis,Ranunculus transkuopioënsis,transkuopioënsis,4159,(Markl.) Ericsson,,A,0,17455,TRUE,476
17456,17456,Ranunculus transkuopioensis,Ranunculus transkuopioensis,Ranunculus transkuopioënsis,transkuopioensis,4159,(Markl.) Ericsson,,A,17455,17455,FALSE,476
17457,17457,Ranunculus fallax ssp. transkuopioensis,Ranunculus fallax ssp. transkuopioensis,Ranunculus transkuopioënsis,transkuopioensis,549,Markl.,,S,17455,17455,FALSE,3180
17458,17458,Ranunculus fallax ssp. transkuopioënsis,Ranunculus fallax ssp. transkuopioënsis,Ranunculus transkuopioënsis,transkuopioënsis,549,Markl.,,S,17455,17455,FALSE,3180
17459,17459,Ranunculus transversalis,Ranunculus transversalis,Ranunculus transversalis,transversalis,4160,(Julin) Ericsson,,A,0,17459,TRUE,476
17460,17460,Ranunculus auricomus ssp. transversalis,Ranunculus auricomus ssp. transversalis,Ranunculus transversalis,transversalis,1147,Julin,,S,17459,17459,FALSE,488
17461,17461,Ranunculus tranzschelii,Ranunculus tranzschelii,Ranunculus tranzschelii,tranzschelii,4161,(Fagerstr.) Ericsson,,A,0,17461,TRUE,476
17462,17462,Ranunculus cassubicus ssp. tranzschelii,Ranunculus cassubicus ssp. tranzschelii,Ranunculus tranzschelii,tranzschelii,4162,Fagerstr.,,S,17461,17461,FALSE,3178
17463,17463,Ranunculus trichopus,Ranunculus trichopus,Ranunculus trichopus,trichopus,4160,(Julin) Ericsson,,A,0,17463,TRUE,476
17464,17464,Ranunculus auricomus ssp. trichopus,Ranunculus auricomus ssp. trichopus,Ranunculus trichopus,trichopus,1147,Julin,,S,17463,17463,FALSE,488
17465,17465,Ranunculus tridentifer,Ranunculus tridentifer,Ranunculus tridentifer,tridentifer,4159,(Markl.) Ericsson,,A,0,17465,TRUE,476
